,Latitude,Longitude,2018,2019
499,23.45918,72.84432,166.8192200825233,164.40587795622463
500,23.45918,72.92394,204.84547724871152,207.65082830583145
501,23.45918,73.00357,262.68099666147737,263.79880886666473
502,23.45918,73.08319,239.16806659561001,238.04336113237864
503,23.45918,73.16282,184.73033933968372,182.68495742047443
504,23.45918,73.24244,155.48329743966738,156.08023849356198
505,23.45918,73.32207,98.47651202265203,98.32356976939882
506,23.45918,73.40169,117.69283483047087,117.50770357815843
507,23.45918,73.48132,121.42200913161018,121.388513869991
508,23.45918,73.56094,147.33395668453144,146.398375585948
509,23.45918,73.64057,117.61720599945689,116.52884800740708
510,23.45918,73.72019,27.72870026359179,27.675223310516117
511,23.45918,73.79982,22.517575424121574,22.154164665692548
512,23.45918,73.87944,13.134585431319039,12.771174672889998
513,23.37858,68.62419,13.043245685768994,12.58828469548817
514,23.37858,68.70381,13.786942460071032,13.378414816876301
515,23.37858,68.78344,16.177972245139117,15.769444601944372
516,23.37858,68.86306,20.825393588707087,20.410518799385187
517,23.37858,68.94269,12.581614100534665,11.433888412950807
518,23.37858,69.02231,19.37989465516206,18.498903894577666
519,23.37858,69.10194,29.49287588578754,28.341010557138006
520,23.37858,69.18156,32.44271584445045,32.2030562457318
521,23.37858,69.26119,22.79103484541298,22.407998567188642
522,23.37858,69.34081,12.6159447863173,12.241364535766849
523,23.37858,69.42044,12.717341771407547,12.401131184980699
524,23.37858,69.50006,12.618566527914027,11.943001042272869
525,23.37858,69.57969,14.657177145387877,14.185242210724482
526,23.37858,69.65931,42.78412978345102,42.21868725591216
527,23.37858,69.73894,56.537461453017485,55.97496213789988
528,23.37858,69.81856,15.377672927077086,15.114258400673933
529,23.37858,69.89819,52.09373483764355,51.54391567569485
530,23.37858,69.97781,27.333667505769967,27.994995033565374
531,23.37858,70.05744,28.368194664810787,29.39830812166572
532,23.37858,70.13706,40.86828354632327,40.547881024270836
533,23.37858,70.21669,110.20401082323797,109.79657971801224
534,23.37858,70.29631,43.3681462700803,43.21522101692125
535,23.37858,70.37594,49.57605596001865,49.34259834829926
536,23.37858,70.45556,83.08189404527778,83.87257715381499
537,23.37858,70.53519,66.62698222514965,67.43903347930757
538,23.37858,70.61481,25.625173411611897,24.921164850869857
539,23.37858,70.69444,14.42147656259202,13.991019346821616
540,23.37858,70.77406,41.10687804496514,39.68845211225012
541,23.37858,70.85369,35.49510733690231,35.00811973750665
542,23.37858,70.93331,13.20208730206997,12.557143944763794
543,23.37858,71.57031,29.27695909733538,35.07390603779895
544,23.37858,71.64994,207.92383979360267,202.33038825704182
545,23.37858,71.72956,211.93549047909858,214.09782461243793
546,23.37858,71.80919,359.6333218422777,361.79565597561714
547,23.37858,71.88882,370.06806009116696,371.28594420424344
548,23.37858,71.96844,221.5012688061998,223.99849228425643
549,23.37858,72.04807,187.31192105788932,186.990941493189
550,23.37858,72.12769,201.95057121729513,202.90494211545797
551,23.37858,72.20732,223.93466890004038,223.57684187342403
552,23.37858,72.28694,187.1378675787031,187.476308751975
553,23.37858,72.36657,198.12879301225965,195.6654047920599
554,23.37858,72.44619,244.991491841565,246.0367601475796
555,23.37858,72.52582,248.4671885177006,246.8659599500636
556,23.37858,72.60544,193.65927967283113,188.94678585930535
557,23.37858,72.68507,161.80504845697703,155.39290139855228
558,23.37858,72.76469,180.03122484020997,181.7287293801122
559,23.37858,72.84432,212.77354659228584,214.47105113218808
560,23.37858,72.92394,236.35132869328783,238.49318947576697
561,23.37858,73.00357,219.78150973356674,223.81391446318548
562,23.37858,73.08319,245.70533953690168,250.41378828449558
563,23.37858,73.16282,161.73237373146378,163.43256400719275
564,23.37858,73.24244,176.32412663693307,176.33063133243235
565,23.37858,73.32207,197.33080261764144,198.52216871736147
566,23.37858,73.40169,126.2856067354145,127.27465503649785
567,23.37858,73.48132,144.28791954236252,143.98224417218236
568,23.37858,73.56094,184.08761870117905,183.4107269378598
569,23.37858,73.64057,93.65261459465906,94.00848735065993
570,23.37858,73.72019,33.95466625595782,34.148944715739916
571,23.37858,73.79982,25.003587742212517,24.185108141841184
572,23.37858,73.87944,16.10421085969115,15.740800101262124
573,23.37858,73.95907,13.377365270448706,12.97593052607462
574,23.29797,68.70381,18.948319911747888,18.539792268553157
575,23.29797,68.78344,22.69215400928522,21.89443220836155
576,23.29797,68.86306,16.133930982483662,15.33620918155998
577,23.29797,68.94269,17.765234446664977,17.217632576652917
578,23.29797,69.02231,46.998887831804694,47.10882136564021
579,23.29797,69.10194,26.32173559062379,26.077044830370752
580,23.29797,69.18156,21.430281703292934,20.992730583324473
581,23.29797,69.26119,20.148095617292782,18.532553140667503
582,23.29797,69.34081,20.546397297043683,20.21625181899769
583,23.29797,69.42044,21.595014803879963,21.190055115202682
584,23.29797,69.50006,11.60288230019438,11.527488100378093
585,23.29797,69.57969,15.072619310203919,14.314739452096788
586,23.29797,69.65931,16.989601909510938,15.934960895648928
587,23.29797,69.73894,60.47845122617858,58.14033596339476
588,23.29797,69.81856,39.461364364695015,37.49746886917251
589,23.29797,69.89819,75.79310350362584,75.2531115051205
590,23.29797,69.97781,91.48419783373654,92.0026524802677
591,23.29797,70.05744,79.84029438357462,78.8078545221241
592,23.29797,70.13706,70.82720145650046,70.42689512894535
593,23.29797,70.21669,115.00191655788456,114.07113984434923
594,23.29797,70.29631,85.07657356714837,84.21112048070313
595,23.29797,70.37594,55.44275554404123,51.09968119905486
596,23.29797,70.45556,179.12372226786619,176.8268805941316
597,23.29797,70.53519,204.65419136287264,202.1905533918532
598,23.29797,70.61481,91.0110487627651,90.67786550681598
599,23.29797,70.69444,26.6086334608991,24.216421383254385
600,23.29797,70.77406,76.11192386409385,74.69349793137883
601,23.29797,70.85369,23.829447891796917,23.342460292401256
602,23.29797,70.93331,12.649683582549358,12.162695983153696
603,23.29797,71.57031,14.052448479826978,16.129188339522983
604,23.29797,71.64994,80.70159679675248,80.07285435543862
605,23.29797,71.72956,238.2203903289589,239.69556743362637
606,23.29797,71.80919,432.08796743817584,432.5582000995104
607,23.29797,71.88882,298.170429915118,297.7234563814231
608,23.29797,71.96844,205.86389070380037,204.25432714777654
609,23.29797,72.04807,200.40109033426666,201.97404372685264
610,23.29797,72.12769,178.9958844945545,177.65632706005294
611,23.29797,72.20732,213.49754271345836,213.16030698562778
612,23.29797,72.28694,167.28408078376137,166.3142904482119
613,23.29797,72.36657,135.56393818998214,133.50878645714084
614,23.29797,72.44619,148.9726852392928,156.18242133992032
615,23.29797,72.52582,204.6413963220915,203.19325155632143
616,23.29797,72.60544,213.0062920215923,210.72963238266686
617,23.29797,72.68507,148.9731123001161,151.89383636907715
618,23.29797,72.76469,193.85658926478354,200.24087148810196
619,23.29797,72.84432,154.1675987072924,155.043907735105
620,23.29797,72.92394,179.2077014034675,182.88271844503038
621,23.29797,73.00357,152.1336782897833,153.63187353827698
622,23.29797,73.08319,198.7356861601057,203.34978539572055
623,23.29797,73.16282,180.6266457185575,182.7733846584013
624,23.29797,73.24244,181.392223649738,179.49244842839516
625,23.29797,73.32207,186.3993889267587,186.25366391643723
626,23.29797,73.40169,63.658443614586076,63.300290620516165
627,23.29797,73.48132,102.84443495467735,102.70273692417103
628,23.29797,73.56094,104.98914892114253,104.13156393440654
629,23.29797,73.64057,94.78250723596466,93.84692613738122
630,23.29797,73.72019,59.26682085451422,57.25992034704423
631,23.29797,73.79982,43.43128127073663,41.20241685342215
632,23.29797,73.87944,22.251062737960666,18.572793481514054
633,23.29797,73.95907,29.39509398365233,24.11961815450246
634,23.29797,74.03869,31.18240508738637,29.967857317117932
635,23.29797,74.11832,15.873198649274187,15.331481869343236
636,23.21737,68.70381,32.10707064977828,32.273878638967986
637,23.21737,68.78344,87.17044124852637,87.3372492377161
638,23.21737,68.86306,20.500755474401814,20.550041437044484
639,23.21737,68.94269,42.38747379975416,42.34263033289557
640,23.21737,69.02231,44.622371946374,44.35432363255893
641,23.21737,69.10194,28.450236235329285,28.584069375917508
642,23.21737,69.18156,30.911005723046543,32.127263863575976
643,23.21737,69.26119,21.19593480013316,22.382691638715727
644,23.21737,69.34081,36.648184348196196,38.02875193086888
645,23.21737,69.42044,43.21373869554128,43.237524584713725
646,23.21737,69.50006,20.661392165206294,19.60257290968555
647,23.21737,69.57969,68.45587222164035,67.3916366499117
648,23.21737,69.65931,30.107024853881043,29.410908110195592
649,23.21737,69.73894,35.90161776560288,35.23801809076197
650,23.21737,69.81856,36.35028298786368,36.385031991510616
651,23.21737,69.89819,71.6035656610538,71.59268518789031
652,23.21737,69.97781,92.66789536626625,91.87228948857845
653,23.21737,70.05744,81.87719606033662,81.18819324912072
654,23.21737,70.13706,29.729978482834213,28.157667161748407
655,23.21737,70.21669,34.04566445189464,32.82796315989788
656,23.21737,70.29631,34.34748331526376,33.817040362308916
657,23.21737,70.37594,12.835362996664514,12.304920043709672
658,23.21737,70.45556,64.85793256045868,63.86945789361661
659,23.21737,70.53519,130.33538657983078,129.30927240328904
660,23.21737,70.61481,30.363218695094744,30.8653046587131
661,23.21737,70.69444,12.912798053912638,10.615420075683545
662,23.21737,70.77406,15.135772403456102,8.366586344725107
663,23.21737,70.93331,14.388360089516496,16.822402519593396
664,23.21737,71.01294,25.344724300638433,19.45950840820835
665,23.21737,71.09256,30.900354273172837,25.015138380742755
666,23.21737,71.17219,29.16957841828639,24.341327646438813
667,23.21737,71.25181,15.492191961605641,12.938214622337938
668,23.21737,71.33144,21.70146114345208,21.230931349430534
669,23.21737,71.41106,14.270212385263932,16.346952244959937
670,23.21737,71.64994,25.46689516771285,27.543635027408854
671,23.21737,71.72956,128.01652789749733,128.81860988466113
672,23.21737,71.80919,271.8700650218229,272.6721470089867
673,23.21737,71.88882,325.46346222873274,326.22807986145597
674,23.21737,71.96844,254.86294134464526,256.1547501724557
675,23.21737,72.04807,263.3835005018796,267.4219213396069
676,23.21737,72.12769,179.6151909163699,178.21417319276372
677,23.21737,72.20732,151.68606608282082,150.73540164249573
678,23.21737,72.28694,161.06619966527208,160.6923957446721
679,23.21737,72.36657,174.72065136966077,176.32846281226267
680,23.21737,72.44619,126.50448608888345,121.16566886080473
681,23.21737,72.52582,144.91418906722006,138.53306232757362
682,23.21737,72.60544,117.26607051742486,114.48117495993841
683,23.21737,72.68507,89.86692712342501,90.23935521386922
684,23.21737,72.76469,159.28095864551653,165.28344837806165
685,23.21737,72.84432,158.04183058300492,164.5061801398319
686,23.21737,72.92394,180.44097755200676,180.0331891792056
687,23.21737,73.00357,148.84963751806168,148.0424158039022
688,23.21737,73.08319,176.92992189940657,176.87248357635053
689,23.21737,73.16282,156.07588220959286,155.89005392422567
690,23.21737,73.24244,206.06107838603302,205.9564118499232
691,23.21737,73.32207,213.07553096813564,212.92980595781418
692,23.21737,73.40169,77.19093975943373,75.54537786048122
693,23.21737,73.48132,65.13983590583265,65.50090073603587
694,23.21737,73.56094,53.033161912840754,51.43851169907393
695,23.21737,73.64057,92.50763433245109,90.48163425255349
696,23.21737,73.72019,89.8966239051853,88.37597397526702
697,23.21737,73.79982,102.64358891271013,96.75590506782164
698,23.21737,73.87944,51.6058524567309,45.90758024580471
699,23.21737,73.95907,66.98486524562986,65.49896976243572
700,23.21737,74.03869,48.31325896343871,47.24429713502788
701,23.21737,74.11832,20.338770683624077,19.99858664094768
702,23.21737,74.19794,12.545528285469146,12.227646225543054
703,23.21737,74.27757,13.275090831620929,12.809194164002122
704,23.13677,68.70381,14.273539795811772,14.440347785001478
705,23.13677,68.78344,51.03743378785033,50.47562376229118
706,23.13677,68.86306,62.767420539719794,62.20561051416064
707,23.13677,68.94269,47.43897969229478,47.01074662215352
708,23.13677,69.02231,52.674828760262,51.91523391046347
709,23.13677,69.10194,38.540591591844134,38.4225506434924
710,23.13677,69.18156,25.19659069259336,24.78771271949067
711,23.13677,69.26119,36.85494731061496,36.76798660921888
712,23.13677,69.34081,72.19645225139416,70.05199166214233
713,23.13677,69.42044,25.978180431636588,24.938393509908707
714,23.13677,69.50006,14.477235783202445,13.868910384097106
715,23.13677,69.57969,27.511821099363047,27.951966577435286
716,23.13677,69.65931,28.0387156303064,27.354089378988036
717,23.13677,69.73894,23.97789263790972,24.002798965936165
718,23.13677,69.81856,16.90278807593529,16.071555417650288
719,23.13677,69.89819,31.371491312114458,30.938314762022287
720,23.13677,69.97781,72.6542258457101,72.18551550195814
721,23.13677,70.05744,29.620460357976754,29.29580290905109
722,23.13677,70.13706,17.491095627838774,17.263464699085688
723,23.13677,70.21669,13.49212172419331,12.903563586488673
724,23.13677,70.45556,13.823350371437797,12.797236194896044
725,23.13677,70.53519,15.032887367506106,14.006773190964367
726,23.13677,70.61481,16.92322756281773,15.897113386275976
727,23.13677,70.69444,91.34767869713707,85.29358167121921
728,23.13677,70.77406,124.29162641251756,123.6168675153035
729,23.13677,70.85369,78.45221678913464,76.79651270720109
730,23.13677,70.93331,155.534482528923,157.96852495899992
731,23.13677,71.01294,162.1137798377698,159.64045032895208
732,23.13677,71.09256,230.11080704681524,224.22559115438514
733,23.13677,71.17219,268.70807685305067,263.87982608120313
734,23.13677,71.25181,195.72268939042803,193.46436131795008
735,23.13677,71.33144,238.10789076726235,237.86677163462414
736,23.13677,71.41106,109.13989404757876,110.68089438556646
737,23.13677,71.49069,153.73380457965698,155.27480491764467
738,23.13677,71.57031,106.4058636018381,105.23387463028445
739,23.13677,71.64994,39.600223734786994,35.87100541123189
740,23.13677,71.72956,36.66366348995585,37.465745477119654
741,23.13677,71.80919,153.34997640445349,152.13723932886893
742,23.13677,71.88882,256.8071227608312,257.6548538566942
743,23.13677,71.96844,222.8133253874627,219.5197326923194
744,23.13677,72.04807,226.61829155012273,225.0723582974581
745,23.13677,72.12769,184.95529803548794,184.01019839370156
746,23.13677,72.20732,127.68457487889589,127.70726691423525
747,23.13677,72.28694,163.4596697440999,166.0673777677317
748,23.13677,72.36657,159.75604663515253,155.61916152581978
749,23.13677,72.44619,134.64055377297768,130.894166948723
750,23.13677,72.52582,66.34695358015756,68.19456924866041
751,23.13677,72.60544,56.588452201874276,58.28089110651
752,23.13677,72.68507,99.57299077087511,99.48263446360129
753,23.13677,72.76469,147.62273487964555,142.53840456538717
754,23.13677,72.84432,192.15304510860398,182.40293404690007
755,23.13677,72.92394,168.06542069574394,164.75369281371803
756,23.13677,73.00357,104.6309947189771,96.4151861024297
757,23.13677,73.08319,136.92321265669315,138.46702662121197
758,23.13677,73.16282,134.5134620687784,133.00150754023906
759,23.13677,73.24244,146.03855218611028,147.74658316232222
760,23.13677,73.32207,138.13774191710513,141.5745846790545
761,23.13677,73.40169,69.01192086649905,68.26815763945123
762,23.13677,73.48132,73.35674853150002,71.91458942689674
763,23.13677,73.56094,82.69479908150012,82.53281690872141
764,23.13677,73.64057,88.72083035172544,89.24107703819502
765,23.13677,73.72019,72.1128295905608,71.11919011148004
766,23.13677,73.79982,59.08000651931424,59.57014380705023
767,23.13677,73.87944,54.641915382547396,51.32316159379856
768,23.13677,73.95907,74.49896342373975,75.5086520639895
769,23.13677,74.03869,50.85365956090584,51.7082137100422
770,23.13677,74.11832,23.131200665705464,23.0666661273751
771,23.13677,74.19794,31.615182483056117,31.11860005812153
772,23.13677,74.27757,21.913373192439607,21.422057100162675
773,23.13677,74.35719,12.618400305192978,12.127084212916031
774,23.05617,68.78344,16.557779916857058,15.566940626385488
775,23.05617,68.86306,72.11010533190014,71.22122279138763
776,23.05617,68.94269,60.331955893325784,60.056358542127455
777,23.05617,69.02231,28.103301768746775,27.976981398048324
778,23.05617,69.10194,52.165266870837115,50.82670379103506
779,23.05617,69.18156,23.342264836493356,21.93820503967325
780,23.05617,69.26119,25.1666193712485,26.194343468503604
781,23.05617,69.34081,40.676262206987715,41.67350846771801
782,23.05617,69.42044,23.756504325405558,23.93321589737907
783,23.05617,69.50006,16.741945184444006,16.21807380003321
784,23.05617,69.57969,24.3424315727175,24.16604158183631
785,23.05617,69.65931,23.634905835679533,23.404845717067545
786,23.05617,69.73894,25.102356532613825,24.831375656095503
787,23.05617,69.81856,20.02419826451387,19.925737428966045
788,23.05617,69.89819,31.981252696205004,32.21626347308592
789,23.05617,69.97781,30.951110113892128,31.213120266100233
790,23.05617,70.05744,16.218453680233637,16.490134359923488
791,23.05617,70.53519,13.316985084087037,15.949925595538247
792,23.05617,70.61481,183.2649431956619,185.89788370711312
793,23.05617,70.69444,644.3111863984916,640.9731172135567
794,23.05617,70.77406,450.3859465888072,445.0978709170787
795,23.05617,70.85369,329.95967717050553,328.407985914645
796,23.05617,70.93331,559.7054947953045,561.3445427182015
797,23.05617,71.01294,430.38294753402056,440.61027204099526
798,23.05617,71.09256,381.3718871703527,383.6254140717937
799,23.05617,71.17219,405.3982870909093,413.96262624080873
800,23.05617,71.25181,358.89895198796614,365.5502697386528
801,23.05617,71.33144,229.5287043111333,225.79479576596555
802,23.05617,71.41106,142.03546678562415,143.57646712361185
803,23.05617,71.49069,300.9684830818591,305.531519292593
804,23.05617,71.57031,257.92743621658,256.7554472450264
805,23.05617,71.64994,112.14705422676555,110.84343687525637
806,23.05617,71.72956,67.23822380358668,63.50900548003156
807,23.05617,71.80919,122.39954883190666,121.80145899935576
808,23.05617,71.88882,90.223562141906,88.06317665844686
809,23.05617,71.96844,180.73914466135295,182.03468607185079
810,23.05617,72.04807,263.0060493410248,264.12172052407277
811,23.05617,72.12769,239.41655065201692,240.20651444515929
812,23.05617,72.20732,235.5866266980711,235.1649311968947
813,23.05617,72.28694,183.44442381903374,180.82868818410964
814,23.05617,72.36657,171.89248159403706,168.72638548093744
815,23.05617,72.44619,103.95885313307404,103.90574334131219
816,23.05617,72.52582,25.579116670643884,26.825399747438624
817,23.05617,72.60544,10.993181070168362,10.394429168283494
818,23.05617,72.68507,96.8420972541094,96.20693683453212
819,23.05617,72.76469,163.680502706903,161.66892642389428
820,23.05617,72.84432,131.5142608595797,130.42605985235193
821,23.05617,72.92394,108.47582330249838,110.53242252132165
822,23.05617,73.00357,138.6212933524851,143.23724464777476
823,23.05617,73.08319,146.1894147506565,144.42799284872666
824,23.05617,73.16282,189.70249431333139,191.47685145841777
825,23.05617,73.24244,147.36792857995,146.71991287268204
826,23.05617,73.32207,80.8778001677104,79.40761599561424
827,23.05617,73.40169,75.2138829499348,77.2239230605908
828,23.05617,73.48132,94.18898546453251,93.17541699648561
829,23.05617,73.56094,92.05916044801896,88.37887625485995
830,23.05617,73.64057,63.696381962462354,63.813100282422724
831,23.05617,73.72019,27.547349296543075,27.664067616503445
832,23.05617,73.79982,32.90515390749519,34.275444989631865
833,23.05617,73.87944,74.62195933858133,74.47295097122723
834,23.05617,73.95907,32.47442799537828,32.38628935817218
835,23.05617,74.03869,23.754087196703594,22.78224332216773
836,23.05617,74.11832,18.349971184973015,17.78383330098609
837,23.05617,74.19794,24.680142821316693,24.19046653470761
838,23.05617,74.27757,18.273552017010672,17.807121105109474
839,23.05617,74.35719,12.517856509764101,12.051425597862902
840,22.97557,68.86306,15.632142497817185,15.42824285662563
841,22.97557,68.94269,52.008831659946836,51.656521532848345
842,22.97557,69.02231,27.11263838006974,26.151083895558372
843,22.97557,69.10194,32.3880373753713,31.029151108504493
844,22.97557,69.18156,71.15637103951678,71.32722608879686
845,22.97557,69.26119,46.60109233186873,48.0528373231554
846,22.97557,69.34081,72.90759756645777,72.99973461772156
847,22.97557,69.42044,34.68558331357963,33.20208525865904
848,22.97557,69.50006,35.101848072498896,31.641970163213642
849,22.97557,69.57969,22.106060038785955,18.67811081318044
850,22.97557,69.65931,15.775407056920372,15.498045665843804
851,22.97557,69.73894,26.009112933826486,25.509494250006867
852,22.97557,69.81856,14.564876059278262,14.088164732595928
853,22.97557,69.89819,16.765154097763926,16.01358206260946
854,22.97557,69.97781,52.39054766380896,51.81759409094185
855,22.97557,70.05744,16.644261332902175,16.016830779890526
856,22.97557,70.53519,28.336499285933172,6.03459303823081
857,22.97557,70.61481,401.45114924819666,404.0840897596479
858,22.97557,70.69444,729.7977115754167,719.1996438119339
859,22.97557,70.77406,533.6862481659673,548.4732210417936
860,22.97557,70.85369,467.00443549581087,472.27108567169455
861,22.97557,70.93331,508.65528868882814,522.2127103328597
862,22.97557,71.01294,583.5441490249023,594.5554286441775
863,22.97557,71.09256,406.36482137743917,410.1671878811428
864,22.97557,71.17219,388.4799763577998,391.5390223967981
865,22.97557,71.25181,212.51395026056736,207.834467890346
866,22.97557,71.33144,344.419628123367,337.94973022185616
867,22.97557,71.41106,196.7369051403853,192.28840792851216
868,22.97557,71.49069,176.47577481844007,172.67374142656442
869,22.97557,71.57031,256.04909382777055,260.77385362471034
870,22.97557,71.64994,157.89948236448674,158.1553401066647
871,22.97557,71.72956,228.0268923087154,231.52384058469178
872,22.97557,71.80919,108.71864502668599,104.21731467404507
873,22.97557,71.88882,52.66291980362625,52.53183282848575
874,22.97557,71.96844,157.53998455035423,154.03581131731514
875,22.97557,72.04807,227.17999411201134,230.2243856478359
876,22.97557,72.12769,271.7731931291574,270.72996882961735
877,22.97557,72.20732,254.50194238467384,254.17919043672237
878,22.97557,72.28694,186.52355295293373,186.75553146088987
879,22.97557,72.36657,225.89036258975466,224.70842591170282
880,22.97557,72.44619,133.7592171819107,134.35889699382773
881,22.97557,72.52582,52.430661128469836,52.364771328582634
882,22.97557,72.60544,48.02093938785423,48.35110123465975
883,22.97557,72.68507,152.83071994220492,153.4117554628897
884,22.97557,72.76469,201.60205742681782,200.98752916351933
885,22.97557,72.84432,170.40591411451044,171.65277421462645
886,22.97557,72.92394,156.01728661489665,157.49625789377885
887,22.97557,73.00357,130.49542386586702,129.71562205129163
888,22.97557,73.08319,146.25192485298402,146.450569491743
889,22.97557,73.16282,188.14930119132353,187.49321332699418
890,22.97557,73.24244,179.91244668640365,178.87460963904385
891,22.97557,73.32207,112.8791455234467,111.80401012808049
892,22.97557,73.40169,109.65303592515943,106.39416158015746
893,22.97557,73.48132,93.07740987457079,93.18671449607558
894,22.97557,73.56094,85.84508190079336,86.86075127415057
895,22.97557,73.64057,79.6282805823375,77.8263676902781
896,22.97557,73.72019,85.22567522654295,85.1392663850063
897,22.97557,73.79982,71.62800295822518,69.85164437087879
898,22.97557,73.87944,66.56494626991085,66.29952589528713
899,22.97557,73.95907,19.154245910827868,18.161275948811138
900,22.97557,74.03869,12.899449830054976,11.530129687077078
901,22.97557,74.11832,15.671033332492186,15.29229371295213
902,22.97557,74.19794,16.412739705171333,15.94209122647382
903,22.97557,74.27757,13.322699613884481,12.930849294021499
904,22.89497,69.02231,13.921958457771694,12.960403973260327
905,22.89497,69.10194,25.389267427453106,25.72207574760462
906,22.89497,69.18156,78.02934410941937,78.31280672798464
907,22.89497,69.26119,129.8361602070454,128.79925070413591
908,22.89497,69.34081,182.67599391344478,179.55546201330094
909,22.89497,69.42044,175.73860120928504,173.6885005552844
910,22.89497,69.50006,95.46650123852038,95.4943292328495
911,22.89497,69.57969,53.37771565331241,52.875449686983885
912,22.89497,69.65931,46.44411285072317,45.28428519199363
913,22.89497,69.73894,47.07726538806709,45.90377029577327
914,22.89497,69.81856,15.015796187920557,14.462765226078147
915,22.89497,69.89819,14.44021479187883,13.882632751368533
916,22.89497,69.97781,17.851343115061695,17.27838954219459
917,22.89497,70.05744,14.73250114151412,14.12388087654486
918,22.89497,70.45556,18.231164823918988,30.404637245099977
919,22.89497,70.53519,124.52223046297237,125.88666203407814
920,22.89497,70.61481,494.8929104222401,508.7064814190859
921,22.89497,70.69444,714.7540582801944,737.4749865120399
922,22.89497,70.77406,656.3411831148494,653.1582719950384
923,22.89497,70.85369,465.47440265326475,462.30500804026735
924,22.89497,70.93331,414.46965307667926,424.54080888178623
925,22.89497,71.01294,165.89576479427564,159.52345239685832
926,22.89497,71.09256,193.05372186403469,194.1950869286391
927,22.89497,71.17219,193.21207605328019,193.57576864818878
928,22.89497,71.25181,186.97340349847852,187.33709609338712
929,22.89497,71.33144,455.4213701403288,457.3903445836279
930,22.89497,71.41106,353.3744846802033,356.81146701564245
931,22.89497,71.49069,240.63029312872735,245.39173851211382
932,22.89497,71.57031,305.68769377026524,305.77136028691825
933,22.89497,71.64994,124.83107767691416,125.9458635704879
934,22.89497,71.72956,288.04233033426505,291.0592322318575
935,22.89497,71.80919,148.1166118426965,144.06890220102167
936,22.89497,71.88882,144.9201990098758,146.03478330832337
937,22.89497,71.96844,88.67929759648183,89.6924190656288
938,22.89497,72.04807,152.01192181895533,152.01355643340437
939,22.89497,72.12769,267.6309867787826,266.7540932989022
940,22.89497,72.20732,231.1699192865098,229.9103591965768
941,22.89497,72.28694,241.0411459622884,240.80242375071577
942,22.89497,72.36657,255.6027271929667,256.4784074493005
943,22.89497,72.44619,153.16889776610552,152.31672758926217
944,22.89497,72.52582,152.9941312739544,151.7150321999646
945,22.89497,72.60544,179.44144352788805,179.67936137223677
946,22.89497,72.68507,175.9735973117634,177.21806385445376
947,22.89497,72.76469,164.9273922596276,167.8162544849609
948,22.89497,72.84432,150.02597804413332,147.7717672373344
949,22.89497,72.92394,213.85026725087488,210.49374549062406
950,22.89497,73.00357,146.72079173206185,143.15704025487105
951,22.89497,73.08319,170.57356763798794,171.50136821399263
952,22.89497,73.16282,169.36475467321063,166.99706260522868
953,22.89497,73.24244,164.97260911488635,163.22960880872824
954,22.89497,73.32207,152.4625676595273,147.84968227107188
955,22.89497,73.40169,97.94166050476554,98.33964840497929
956,22.89497,73.48132,80.50566103621716,79.1176439474297
957,22.89497,73.56094,59.26463297600476,56.532294747920346
958,22.89497,73.64057,77.41833783736098,77.87816126915351
959,22.89497,73.72019,69.72543981140754,68.16539225458563
960,22.89497,73.79982,77.79969619602167,77.31453547369762
961,22.89497,73.87944,43.208412632514865,43.14853061603857
962,22.89497,73.95907,32.489276799039644,32.10552506476071
963,22.89497,74.03869,22.40575675669902,21.952147318784284
964,22.89497,74.11832,16.620488938268224,16.13342789125494
965,22.89497,74.19794,13.925867137043383,13.445171969923706
966,22.89497,74.27757,19.881987800242925,19.401828737336203
967,22.89497,74.35719,17.878725844775033,17.53303757356707
968,22.89497,74.43682,18.421187592786566,18.084234621863928
969,22.81437,69.10194,13.827203982933113,14.160012303084628
970,22.81437,69.18156,19.15906961888821,19.442532237453477
971,22.81437,69.26119,32.619822485715616,30.812103824893597
972,22.81437,69.34081,40.04958143459618,37.44992065948675
973,22.81437,69.42044,77.02074941174872,77.00277681756513
974,22.81437,69.50006,42.841754427470335,43.46187083008074
975,22.81437,69.57969,27.67536386810474,26.65075918319711
976,22.81437,69.65931,35.0835896976196,34.53446421736729
977,22.81437,69.73894,19.381627073109115,18.37804816433001
978,22.81437,69.81856,13.623549402417666,13.360038408625172
979,22.81437,70.37594,18.684060963422496,5.063270120225269
980,22.81437,70.45556,138.43072348857243,142.47597948596797
981,22.81437,70.53519,354.3912782557475,367.10423481709813
982,22.81437,70.61481,317.9944341348348,342.0306466471826
983,22.81437,70.69444,542.8996675451357,543.6829183249281
984,22.81437,70.77406,370.22836379396415,364.37077341313
985,22.81437,70.85369,105.10454462825447,102.0844343856965
986,22.81437,70.93331,87.3070433694161,87.6201844890528
987,22.81437,71.01294,208.43652766539594,209.8982404330672
988,22.81437,71.09256,218.49903737691548,218.99722816546577
989,22.81437,71.17219,111.89975376644212,110.11592699299794
990,22.81437,71.25181,196.09748417426755,197.74971747163164
991,22.81437,71.33144,283.0519192486092,284.4588843202647
992,22.81437,71.41106,174.51682080022422,173.96204242150353
993,22.81437,71.49069,156.3001279070681,151.90587940496656
994,22.81437,71.57031,163.8118449084709,163.0183365830519
995,22.81437,71.64994,179.38369720555642,177.39229868523182
996,22.81437,71.72956,243.0306327033528,242.29126707707894
997,22.81437,71.80919,117.20771615377004,112.58683917132703
998,22.81437,71.88882,292.6485867180918,293.6707381881399
